wav,txt
fechas1/train/fechas1_002897.wav,el próximo viernes (5) por favor
fechas1/train/fechas1_002898.wav,el siguiente lunes (1)
fechas1/train/fechas1_002899.wav,en tres días (+3)
fechas1/train/fechas1_002900.wav,en tres días (+3) gracias
fechas1/train/fechas1_002901.wav,este martes (2) por favor
fechas1/train/fechas1_002902.wav,el viernes (5)
fechas1/train/fechas1_002903.wav,el próximo martes (2) por favor
fechas1/train/fechas1_002904.wav,en tres días (+3)
fechas1/train/fechas1_002905.wav,en tres días (+3)
fechas1/train/fechas1_002906.wav,el siguiente jueves (4) por favor
fechas1/train/fechas1_002907.wav,el jueves (4) próximo
fechas1/train/fechas1_002908.wav,en tres días (+3)
fechas1/train/fechas1_002909.wav,en un par de días (+2)
fechas1/train/fechas1_002910.wav,por favor este viernes (5)
fechas1/train/fechas1_002911.wav,el siguiente miércoles (3)
fechas1/train/fechas1_002912.wav,este jueves (4) que viene
fechas1/train/fechas1_002913.wav,el próximo miércoles (3)
fechas1/train/fechas1_002914.wav,en un par de días (+2) por favor
fechas1/train/fechas1_002915.wav,el siguiente jueves (4)
fechas1/train/fechas1_002916.wav,el siguiente martes (2)
fechas1/train/fechas1_002917.wav,el siguiente lunes (1)
fechas1/train/fechas1_002918.wav,el lunes (1)
fechas1/train/fechas1_002919.wav,en tres días (+3) por favor
fechas1/train/fechas1_002920.wav,este viernes (5) que viene gracias
fechas1/train/fechas1_002921.wav,el viernes (5)
fechas1/train/fechas1_002922.wav,mañana (+1) gracias
fechas1/train/fechas1_002923.wav,el próximo miércoles (3) gracias
fechas1/train/fechas1_002924.wav,por favor en un par de días (+2)
fechas1/train/fechas1_002925.wav,en un par de días (+2)
fechas1/train/fechas1_002926.wav,en un par de días (+2)
fechas1/train/fechas1_002927.wav,pasado mañana (+2)
fechas1/train/fechas1_002928.wav,el lunes (1) gracias
fechas1/train/fechas1_002929.wav,este martes (2)
fechas1/train/fechas1_002930.wav,este jueves (4) siguiente
fechas1/train/fechas1_002931.wav,por favor en un par de días (+2)
fechas1/train/fechas1_002932.wav,por favor el lunes (1) siguiente
fechas1/train/fechas1_002933.wav,este miércoles (3) por favor
fechas1/train/fechas1_002934.wav,el martes (2)
fechas1/train/fechas1_002935.wav,este viernes (5) que viene
fechas1/train/fechas1_002936.wav,el miércoles (3) próximo
fechas1/train/fechas1_002937.wav,el próximo miércoles (3)
fechas1/train/fechas1_002938.wav,este viernes (5) próximo
fechas1/train/fechas1_002939.wav,el próximo miércoles (3)
fechas1/train/fechas1_002940.wav,el jueves (4) próximo
fechas1/train/fechas1_002941.wav,en tres días (+3)
fechas1/train/fechas1_002942.wav,mañana (+1)
fechas1/train/fechas1_002943.wav,el siguiente lunes (1)
fechas1/train/fechas1_002944.wav,por favor mañana (+1)
fechas1/train/fechas1_002945.wav,en un par de días (+2)
fechas1/train/fechas1_002946.wav,este miércoles (3) por favor
fechas1/train/fechas1_002947.wav,en tres días (+3) por favor
fechas1/train/fechas1_002948.wav,pasado mañana (+2) gracias
fechas1/train/fechas1_002949.wav,el jueves (4) por favor
fechas1/train/fechas1_002950.wav,el siguiente jueves (4) gracias
fechas1/train/fechas1_002951.wav,el siguiente jueves (4)
fechas1/train/fechas1_002952.wav,el viernes (5) que viene
fechas1/train/fechas1_002953.wav,mañana (+1)
fechas1/train/fechas1_002954.wav,por favor el siguiente jueves (4)
fechas1/train/fechas1_002955.wav,por favor el miércoles (3)
fechas1/train/fechas1_002956.wav,el próximo martes (2) gracias
fechas1/train/fechas1_002957.wav,el siguiente viernes (5)
fechas1/train/fechas1_002958.wav,pasado mañana (+2) por favor
fechas1/train/fechas1_002959.wav,el siguiente viernes (5)
fechas1/train/fechas1_002960.wav,por favor el próximo miércoles (3)
fechas1/train/fechas1_002961.wav,este martes (2) próximo gracias
fechas1/train/fechas1_002962.wav,pasado mañana (+2) por favor
fechas1/train/fechas1_002963.wav,en tres días (+3)
fechas1/train/fechas1_002964.wav,por favor el siguiente miércoles (3)
fechas1/train/fechas1_002965.wav,el lunes (1)
fechas1/train/fechas1_002966.wav,el viernes (5) siguiente
fechas1/train/fechas1_002967.wav,el miércoles (3)
fechas1/train/fechas1_002968.wav,el lunes (1)
fechas1/train/fechas1_002969.wav,el jueves (4) siguiente
fechas1/train/fechas1_002970.wav,este miércoles (3) próximo
fechas1/train/fechas1_002971.wav,el próximo martes (2) por favor
fechas1/train/fechas1_002972.wav,el lunes (1) siguiente gracias
fechas1/train/fechas1_002973.wav,el próximo jueves (4) gracias
fechas1/train/fechas1_002974.wav,por favor el martes (2)
fechas1/train/fechas1_002975.wav,el siguiente jueves (4) por favor
fechas1/train/fechas1_002976.wav,mañana (+1)
fechas1/train/fechas1_002977.wav,este lunes (1)
fechas1/train/fechas1_002978.wav,por favor el jueves (4) que viene
fechas1/train/fechas1_002979.wav,pasado mañana (+2)
fechas1/train/fechas1_002980.wav,por favor en un par de días (+2)
fechas1/train/fechas1_002981.wav,este martes (2) siguiente
fechas1/train/fechas1_002982.wav,por favor el siguiente viernes (5)
fechas1/train/fechas1_002983.wav,el jueves (4) próximo por favor
fechas1/train/fechas1_002984.wav,el viernes (5)
fechas1/train/fechas1_002985.wav,este miércoles (3) gracias
fechas1/train/fechas1_002986.wav,el próximo miércoles (3)
fechas1/train/fechas1_002987.wav,el lunes (1) que viene
fechas1/train/fechas1_002988.wav,el próximo miércoles (3) gracias
fechas1/train/fechas1_002989.wav,en tres días (+3) por favor
fechas1/train/fechas1_002990.wav,por favor el martes (2) siguiente
fechas1/train/fechas1_002991.wav,el próximo martes (2) gracias
fechas1/train/fechas1_002992.wav,el siguiente lunes (1)
fechas1/train/fechas1_002993.wav,el próximo miércoles (3)
fechas1/train/fechas1_002994.wav,el siguiente miércoles (3) gracias
fechas1/train/fechas1_002995.wav,el jueves (4) siguiente
fechas1/train/fechas1_002996.wav,este martes (2) siguiente gracias
fechas1/train/fechas1_002997.wav,el siguiente jueves (4)
fechas1/train/fechas1_002998.wav,en tres días (+3)
fechas1/train/fechas1_002999.wav,el próximo martes (2) por favor
fechas1/train/fechas1_003000.wav,el miércoles (3) gracias
fechas1/train/fechas1_003001.wav,el viernes (5) que viene
fechas1/train/fechas1_003002.wav,por favor el próximo jueves (4)
fechas1/train/fechas1_003003.wav,este lunes (1) por favor
fechas1/train/fechas1_003004.wav,en tres días (+3)
fechas1/train/fechas1_003005.wav,el próximo martes (2)
fechas1/train/fechas1_003006.wav,el jueves (4)
fechas1/train/fechas1_003007.wav,este jueves (4)
fechas1/train/fechas1_003008.wav,el lunes (1) que viene
fechas1/train/fechas1_003009.wav,en tres días (+3)
fechas1/train/fechas1_003010.wav,por favor en un par de días (+2)
fechas1/train/fechas1_003011.wav,el martes (2) siguiente por favor
fechas1/train/fechas1_003012.wav,el siguiente miércoles (3)
fechas1/train/fechas1_003013.wav,en tres días (+3)
fechas1/train/fechas1_003014.wav,el lunes (1) próximo
fechas1/train/fechas1_003015.wav,el miércoles (3)
fechas1/train/fechas1_003016.wav,este viernes (5) siguiente
fechas1/train/fechas1_003017.wav,por favor este miércoles (3) próximo
fechas1/train/fechas1_003018.wav,este lunes (1)
fechas1/train/fechas1_003019.wav,en tres días (+3) por favor
fechas1/train/fechas1_003020.wav,el próximo viernes (5)
fechas1/train/fechas1_003021.wav,este martes (2) siguiente por favor
fechas1/train/fechas1_003022.wav,en un par de días (+2)
fechas1/train/fechas1_003023.wav,en un par de días (+2) por favor
fechas1/train/fechas1_003024.wav,este miércoles (3) siguiente por favor
fechas1/train/fechas1_003025.wav,este martes (2) gracias
fechas1/train/fechas1_003026.wav,este jueves (4) próximo
fechas1/train/fechas1_003027.wav,en un par de días (+2)
fechas1/train/fechas1_003028.wav,el lunes (1)
fechas1/train/fechas1_003029.wav,el miércoles (3)
fechas1/train/fechas1_003030.wav,este viernes (5) próximo
fechas1/train/fechas1_003031.wav,en un par de días (+2) gracias
fechas1/train/fechas1_003032.wav,el jueves (4) siguiente
fechas1/train/fechas1_003033.wav,el próximo viernes (5)
fechas1/train/fechas1_003034.wav,el martes (2)
fechas1/train/fechas1_003035.wav,el próximo martes (2)
fechas1/train/fechas1_003036.wav,este viernes (5) siguiente
fechas1/train/fechas1_003037.wav,el siguiente jueves (4) gracias
fechas1/train/fechas1_003038.wav,el miércoles (3) siguiente por favor
fechas1/train/fechas1_003039.wav,el siguiente miércoles (3)
fechas1/train/fechas1_003040.wav,por favor el miércoles (3) que viene
fechas1/train/fechas1_003041.wav,en tres días (+3)
fechas1/train/fechas1_003042.wav,este lunes (1)
fechas1/train/fechas1_003043.wav,el próximo miércoles (3)
fechas1/train/fechas1_003044.wav,el próximo miércoles (3)
fechas1/train/fechas1_003045.wav,este viernes (5) próximo gracias
fechas1/train/fechas1_003046.wav,este jueves (4) siguiente
fechas1/train/fechas1_003047.wav,pasado mañana (+2) por favor
fechas1/train/fechas1_003048.wav,el viernes (5) siguiente
fechas1/train/fechas1_003049.wav,pasado mañana (+2)
fechas1/train/fechas1_003050.wav,este jueves (4) que viene por favor
fechas1/train/fechas1_003051.wav,este viernes (5) por favor
fechas1/train/fechas1_003052.wav,este viernes (5) siguiente por favor
fechas1/train/fechas1_003053.wav,el miércoles (3) próximo
fechas1/train/fechas1_003054.wav,este lunes (1) gracias
fechas1/train/fechas1_003055.wav,el siguiente martes (2)
fechas1/train/fechas1_003056.wav,este lunes (1) que viene
fechas1/train/fechas1_003057.wav,el miércoles (3) que viene por favor
fechas1/train/fechas1_003058.wav,este martes (2) gracias
fechas1/train/fechas1_003059.wav,el miércoles (3)
fechas1/train/fechas1_003060.wav,el viernes (5) que viene
fechas1/train/fechas1_003061.wav,el lunes (1)
fechas1/train/fechas1_003062.wav,mañana (+1)
fechas1/train/fechas1_003063.wav,pasado mañana (+2) gracias
fechas1/train/fechas1_003064.wav,este martes (2) por favor
fechas1/train/fechas1_003065.wav,en un par de días (+2)
fechas1/train/fechas1_003066.wav,este viernes (5) siguiente gracias
fechas1/train/fechas1_003067.wav,en un par de días (+2)
fechas1/train/fechas1_003068.wav,por favor el siguiente lunes (1)
fechas1/train/fechas1_003069.wav,en un par de días (+2) por favor
fechas1/train/fechas1_003070.wav,en un par de días (+2)
fechas1/train/fechas1_003071.wav,este miércoles (3) siguiente
fechas1/train/fechas1_003072.wav,mañana (+1) gracias
fechas1/train/fechas1_003073.wav,el próximo jueves (4)
fechas1/train/fechas1_003074.wav,el jueves (4) que viene
fechas1/train/fechas1_003075.wav,el martes (2)
fechas1/train/fechas1_003076.wav,este viernes (5) que viene
fechas1/train/fechas1_003077.wav,el lunes (1) próximo por favor
fechas1/train/fechas1_003078.wav,el jueves (4)
fechas1/train/fechas1_003079.wav,por favor el siguiente miércoles (3)
fechas1/train/fechas1_003080.wav,en tres días (+3)
fechas1/train/fechas1_003081.wav,este lunes (1) gracias
fechas1/train/fechas1_003082.wav,el siguiente jueves (4)
fechas1/train/fechas1_003083.wav,por favor el viernes (5) que viene
fechas1/train/fechas1_003084.wav,el lunes (1) siguiente
fechas1/train/fechas1_003085.wav,el martes (2) próximo
fechas1/train/fechas1_003086.wav,en tres días (+3)
fechas1/train/fechas1_003087.wav,el miércoles (3) que viene
fechas1/train/fechas1_003088.wav,el miércoles (3) próximo gracias
fechas1/train/fechas1_003089.wav,por favor el jueves (4)
fechas1/train/fechas1_003090.wav,el miércoles (3) próximo
fechas1/train/fechas1_003091.wav,el martes (2)
fechas1/train/fechas1_003092.wav,por favor en un par de días (+2)
fechas1/train/fechas1_003093.wav,el próximo martes (2)
fechas1/train/fechas1_003094.wav,el siguiente martes (2) gracias
fechas1/train/fechas1_003095.wav,el siguiente viernes (5)
fechas1/train/fechas1_003096.wav,este martes (2)
fechas1/train/fechas1_003097.wav,por favor el viernes (5) siguiente
fechas1/train/fechas1_003098.wav,este lunes (1)
fechas1/train/fechas1_003099.wav,este martes (2)
fechas1/train/fechas1_003100.wav,pasado mañana (+2)
fechas1/train/fechas1_003101.wav,el miércoles (3) gracias
fechas1/train/fechas1_003102.wav,por favor el miércoles (3)
fechas1/train/fechas1_003103.wav,el próximo miércoles (3) gracias
fechas1/train/fechas1_003104.wav,en tres días (+3) por favor
fechas1/train/fechas1_003105.wav,el siguiente viernes (5) por favor
fechas1/train/fechas1_003106.wav,el siguiente martes (2)
fechas1/train/fechas1_003107.wav,el martes (2)
fechas1/train/fechas1_003108.wav,en tres días (+3)
fechas1/train/fechas1_003109.wav,en un par de días (+2)
fechas1/train/fechas1_003110.wav,este miércoles (3)
fechas1/train/fechas1_003111.wav,en tres días (+3)
fechas1/train/fechas1_003112.wav,el jueves (4) siguiente por favor
fechas1/train/fechas1_003113.wav,en un par de días (+2) por favor
fechas1/train/fechas1_003114.wav,este martes (2)
fechas1/train/fechas1_003115.wav,este jueves (4) próximo por favor
fechas1/train/fechas1_003116.wav,el lunes (1) próximo gracias
fechas1/train/fechas1_003117.wav,el martes (2)
fechas1/train/fechas1_003118.wav,pasado mañana (+2)
fechas1/train/fechas1_003119.wav,este viernes (5) siguiente gracias
fechas1/train/fechas1_003120.wav,por favor el jueves (4) que viene
fechas1/train/fechas1_003121.wav,por favor en tres días (+3)
fechas1/train/fechas1_003122.wav,por favor este martes (2) que viene
fechas1/train/fechas1_003123.wav,en un par de días (+2) por favor
fechas1/train/fechas1_003124.wav,el jueves (4) por favor
fechas1/train/fechas1_003125.wav,este jueves (4) siguiente
fechas1/train/fechas1_003126.wav,en un par de días (+2)
fechas1/train/fechas1_003127.wav,por favor en un par de días (+2)
fechas1/train/fechas1_003128.wav,pasado mañana (+2)
fechas1/train/fechas1_003129.wav,por favor este jueves (4) próximo
fechas1/train/fechas1_003130.wav,en tres días (+3) por favor
fechas1/train/fechas1_003131.wav,el siguiente miércoles (3)
fechas1/train/fechas1_003132.wav,el jueves (4) que viene
fechas1/train/fechas1_003133.wav,el jueves (4) próximo
fechas1/train/fechas1_003134.wav,en un par de días (+2)
fechas1/train/fechas1_003135.wav,este martes (2) que viene
fechas1/train/fechas1_003136.wav,el próximo martes (2) gracias
fechas1/train/fechas1_003137.wav,por favor en tres días (+3)
fechas1/train/fechas1_003138.wav,este jueves (4)
fechas1/train/fechas1_003139.wav,en un par de días (+2)
fechas1/train/fechas1_003140.wav,este miércoles (3) que viene por favor
fechas1/train/fechas1_003141.wav,este jueves (4) gracias
fechas1/train/fechas1_003142.wav,este martes (2)
fechas1/train/fechas1_003143.wav,el próximo miércoles (3)
fechas1/train/fechas1_003144.wav,el siguiente jueves (4)
fechas1/train/fechas1_003145.wav,este miércoles (3) gracias
fechas1/train/fechas1_003146.wav,el martes (2)
fechas1/train/fechas1_003147.wav,este martes (2)
fechas1/train/fechas1_003148.wav,este viernes (5) que viene
fechas1/train/fechas1_003149.wav,el miércoles (3) por favor
fechas1/train/fechas1_003150.wav,mañana (+1)
fechas1/train/fechas1_003151.wav,este lunes (1)
fechas1/train/fechas1_003152.wav,el próximo viernes (5) por favor
fechas1/train/fechas1_003153.wav,por favor el viernes (5) siguiente
fechas1/train/fechas1_003154.wav,el martes (2)
fechas1/train/fechas1_003155.wav,en un par de días (+2) por favor
fechas1/train/fechas1_003156.wav,el próximo martes (2)
fechas1/train/fechas1_003157.wav,en un par de días (+2) por favor
fechas1/train/fechas1_003158.wav,en un par de días (+2)
fechas1/train/fechas1_003159.wav,el miércoles (3)
fechas1/train/fechas1_003160.wav,el viernes (5) siguiente por favor
fechas1/train/fechas1_003161.wav,por favor en un par de días (+2)
fechas1/train/fechas1_003162.wav,este martes (2)
fechas1/train/fechas1_003163.wav,en tres días (+3)
fechas1/train/fechas1_003164.wav,en un par de días (+2) gracias
fechas1/train/fechas1_003165.wav,el siguiente miércoles (3) gracias
fechas1/train/fechas1_003166.wav,el martes (2) por favor
fechas1/train/fechas1_003167.wav,por favor en tres días (+3)
fechas1/train/fechas1_003168.wav,por favor en tres días (+3)
fechas1/train/fechas1_003169.wav,el siguiente martes (2)
fechas1/train/fechas1_003170.wav,por favor el próximo viernes (5)
fechas1/train/fechas1_003171.wav,el miércoles (3)
fechas1/train/fechas1_003172.wav,pasado mañana (+2)
fechas1/train/fechas1_003173.wav,este viernes (5)
fechas1/train/fechas1_003174.wav,el viernes (5) que viene
fechas1/train/fechas1_003175.wav,pasado mañana (+2) gracias
fechas1/train/fechas1_003176.wav,el próximo martes (2)
fechas1/train/fechas1_003177.wav,el siguiente viernes (5)
fechas1/train/fechas1_003178.wav,por favor mañana (+1)
fechas1/train/fechas1_003179.wav,el próximo jueves (4)
fechas1/train/fechas1_003180.wav,el próximo jueves (4)
fechas1/train/fechas1_003181.wav,en tres días (+3) por favor
fechas1/train/fechas1_003182.wav,por favor en un par de días (+2)
fechas1/train/fechas1_003183.wav,el miércoles (3) que viene por favor
fechas1/train/fechas1_003184.wav,este martes (2) siguiente gracias
fechas1/train/fechas1_003185.wav,el siguiente lunes (1)
fechas1/train/fechas1_003186.wav,el lunes (1) gracias
fechas1/train/fechas1_003187.wav,el próximo martes (2)
fechas1/train/fechas1_003188.wav,el jueves (4) próximo por favor
